corp_code,corp_name,stock_code,year,account_nm,amount,avg_revenue_last_3y,total_assets
01170962,GRT,900290,2024,자산총계,8881713477,3642132225.7,8881713477
01170962,GRT,900290,2023,자산총계,8198529250,3642132225.7,8881713477
01170962,GRT,900290,2022,자산총계,7337908651,3642132225.7,8881713477
01170962,GRT,900290,2024,부채총계,4005509638,3642132225.7,8881713477
01170962,GRT,900290,2023,부채총계,3946075088,3642132225.7,8881713477
01170962,GRT,900290,2022,부채총계,3396059286,3642132225.7,8881713477
01170962,GRT,900290,2024,자본총계,4876203839,3642132225.7,8881713477
01170962,GRT,900290,2023,자본총계,4252454162,3642132225.7,8881713477
01170962,GRT,900290,2022,자본총계,3941849365,3642132225.7,8881713477
01170962,GRT,900290,2024,매출액,4574221304,3642132225.7,8881713477
01170962,GRT,900290,2023,매출액,4041639278,3642132225.7,8881713477
01170962,GRT,900290,2022,매출액,2310536095,3642132225.7,8881713477
01170962,GRT,900290,2024,영업이익,798079282,3642132225.7,8881713477
01170962,GRT,900290,2023,영업이익,414515313,3642132225.7,8881713477
01170962,GRT,900290,2022,영업이익,282239373,3642132225.7,8881713477
01170962,GRT,900290,2024,당기순이익(손실),600145982,3642132225.7,8881713477
01170962,GRT,900290,2023,당기순이익(손실),309374667,3642132225.7,8881713477
01170962,GRT,900290,2022,당기순이익(손실),233925350,3642132225.7,8881713477
01170962,GRT,900290,2024,당기순이익(손실),600145982,3642132225.7,8881713477
01170962,GRT,900290,2023,당기순이익(손실),309374667,3642132225.7,8881713477
01170962,GRT,900290,2022,당기순이익(손실),233925350,3642132225.7,8881713477
01139266,로스웰,900260,2024,자산총계,5096710221,1702508951.7,5096710221
01139266,로스웰,900260,2023,자산총계,2301814360,1702508951.7,5096710221
01139266,로스웰,900260,2022,자산총계,1537530568,1702508951.7,5096710221
01139266,로스웰,900260,2024,부채총계,3825329005,1702508951.7,5096710221
01139266,로스웰,900260,2023,부채총계,1131694799,1702508951.7,5096710221
01139266,로스웰,900260,2022,부채총계,455052326,1702508951.7,5096710221
01139266,로스웰,900260,2024,자본총계,1271381216,1702508951.7,5096710221
01139266,로스웰,900260,2023,자본총계,1170119561,1702508951.7,5096710221
01139266,로스웰,900260,2022,자본총계,1082478242,1702508951.7,5096710221
01139266,로스웰,900260,2024,매출액,2693371318,1702508951.7,5096710221
01139266,로스웰,900260,2023,매출액,1969978518,1702508951.7,5096710221
01139266,로스웰,900260,2022,매출액,444177019,1702508951.7,5096710221
01139266,로스웰,900260,2024,영업이익,103270506,1702508951.7,5096710221
01139266,로스웰,900260,2023,영업이익,78950986,1702508951.7,5096710221
01139266,로스웰,900260,2022,영업이익,-34491000,1702508951.7,5096710221
01139266,로스웰,900260,2024,당기순이익(손실),91781317,1702508951.7,5096710221
01139266,로스웰,900260,2023,당기순이익(손실),81348549,1702508951.7,5096710221
01139266,로스웰,900260,2022,당기순이익(손실),-84315869,1702508951.7,5096710221
01139266,로스웰,900260,2024,당기순이익(손실),91781317,1702508951.7,5096710221
01139266,로스웰,900260,2023,당기순이익(손실),81348549,1702508951.7,5096710221
01139266,로스웰,900260,2022,당기순이익(손실),-84315869,1702508951.7,5096710221
01107665,크리스탈신소재,900250,2024,자산총계,2605695718,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,자산총계,2244691084,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,자산총계,2210622501,423811929.7,2605695718
01107665,크리스탈신소재,900250,2024,부채총계,171083285,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,부채총계,122775470,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,부채총계,138832376,423811929.7,2605695718
01107665,크리스탈신소재,900250,2024,자본총계,2434612433,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,자본총계,2121915614,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,자본총계,2071790125,423811929.7,2605695718
01107665,크리스탈신소재,900250,2024,매출액,518897047,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,매출액,345514301,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,매출액,407024441,423811929.7,2605695718
01107665,크리스탈신소재,900250,2024,영업이익,99577615,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,영업이익,88491709,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,영업이익,100624504,423811929.7,2605695718
01107665,크리스탈신소재,900250,2024,당기순이익(손실),44846555,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,당기순이익(손실),50125489,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,당기순이익(손실),80561769,423811929.7,2605695718
01107665,크리스탈신소재,900250,2024,당기순이익(손실),44846555,423811929.7,2605695718
01107665,크리스탈신소재,900250,2023,당기순이익(손실),50125489,423811929.7,2605695718
01107665,크리스탈신소재,900250,2022,당기순이익(손실),80561769,423811929.7,2605695718
01068348,러셀,217500,2024,자산총계,77577166568,41372527716.0,77577166568
01068348,러셀,217500,2023,자산총계,74553296571,41372527716.0,77577166568
01068348,러셀,217500,2022,자산총계,78430659505,41372527716.0,77577166568
01068348,러셀,217500,2024,부채총계,18217200953,41372527716.0,77577166568
01068348,러셀,217500,2023,부채총계,18467189072,41372527716.0,77577166568
01068348,러셀,217500,2022,부채총계,22930463172,41372527716.0,77577166568
01068348,러셀,217500,2024,자본총계,59359965615,41372527716.0,77577166568
01068348,러셀,217500,2023,자본총계,56086107499,41372527716.0,77577166568
01068348,러셀,217500,2022,자본총계,55500196333,41372527716.0,77577166568
01068348,러셀,217500,2024,매출액,37480561135,41372527716.0,77577166568
01068348,러셀,217500,2023,매출액,44710882827,41372527716.0,77577166568
01068348,러셀,217500,2022,매출액,41926139186,41372527716.0,77577166568
01068348,러셀,217500,2024,영업이익,2044102591,41372527716.0,77577166568
01068348,러셀,217500,2023,영업이익,1871561870,41372527716.0,77577166568
01068348,러셀,217500,2022,영업이익,4500835036,41372527716.0,77577166568
01068348,러셀,217500,2024,당기순이익(손실),4197081329,41372527716.0,77577166568
01068348,러셀,217500,2023,당기순이익(손실),1506707474,41372527716.0,77577166568
01068348,러셀,217500,2022,당기순이익(손실),3826630737,41372527716.0,77577166568
01068348,러셀,217500,2024,당기순이익(손실),4197081329,41372527716.0,77577166568
01068348,러셀,217500,2023,당기순이익(손실),1506707474,41372527716.0,77577166568
01068348,러셀,217500,2022,당기순이익(손실),3826630737,41372527716.0,77577166568
01236286,컬러레이,900310,2024,자산총계,1631465736,232030315.7,1631465736
01236286,컬러레이,900310,2023,자산총계,1612735824,232030315.7,1631465736
01236286,컬러레이,900310,2022,자산총계,1412862853,232030315.7,1631465736
01236286,컬러레이,900310,2024,부채총계,258928271,232030315.7,1631465736
01236286,컬러레이,900310,2023,부채총계,240295207,232030315.7,1631465736
01236286,컬러레이,900310,2022,부채총계,70195761,232030315.7,1631465736
01236286,컬러레이,900310,2024,자본총계,1372537465,232030315.7,1631465736
01236286,컬러레이,900310,2023,자본총계,1372440617,232030315.7,1631465736
01236286,컬러레이,900310,2022,자본총계,1342667092,232030315.7,1631465736
01236286,컬러레이,900310,2024,매출액,241237069,232030315.7,1631465736
01236286,컬러레이,900310,2023,매출액,252022195,232030315.7,1631465736
01236286,컬러레이,900310,2022,매출액,202831683,232030315.7,1631465736
01236286,컬러레이,900310,2024,영업이익,987133,232030315.7,1631465736
01236286,컬러레이,900310,2023,영업이익,30882220,232030315.7,1631465736
01236286,컬러레이,900310,2022,영업이익,57648894,232030315.7,1631465736
01236286,컬러레이,900310,2024,당기순이익(손실),4394140,232030315.7,1631465736
01236286,컬러레이,900310,2023,당기순이익(손실),28861968,232030315.7,1631465736
01236286,컬러레이,900310,2022,당기순이익(손실),60540114,232030315.7,1631465736
01236286,컬러레이,900310,2024,당기순이익(손실),4394140,232030315.7,1631465736
01236286,컬러레이,900310,2023,당기순이익(손실),28861968,232030315.7,1631465736
01236286,컬러레이,900310,2022,당기순이익(손실),60540114,232030315.7,1631465736
01169434,오가닉티코스메틱,900300,2024,자산총계,1662146023,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,자산총계,1881419385,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,자산총계,2340664138,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2024,부채총계,328669612,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,부채총계,452858094,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,부채총계,368358459,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2024,자본총계,1333476411,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,자본총계,1428561291,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,자본총계,1972305679,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2024,매출액,870730681,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,매출액,965440088,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,매출액,1177133763,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2024,영업이익,-340461210,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,영업이익,-402150318,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,영업이익,-333344351,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2024,당기순이익(손실),-251018328,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,당기순이익(손실),-433639803,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,당기순이익(손실),-495311828,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2024,당기순이익(손실),-251018328,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2023,당기순이익(손실),-433639803,1004434844.0,1662146023
01169434,오가닉티코스메틱,900300,2022,당기순이익(손실),-495311828,1004434844.0,1662146023
00267881,보성파워텍,006910,2024,자산총계,97163663127,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,자산총계,96595688915,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,자산총계,85459436448,69918525879.7,97163663127
00267881,보성파워텍,006910,2024,부채총계,6898945741,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,부채총계,11776051210,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,부채총계,4681213357,69918525879.7,97163663127
00267881,보성파워텍,006910,2024,자본총계,90264717386,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,자본총계,84819637705,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,자본총계,80778223091,69918525879.7,97163663127
00267881,보성파워텍,006910,2024,매출액,77062181417,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,매출액,78494668722,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,매출액,54198727500,69918525879.7,97163663127
00267881,보성파워텍,006910,2024,영업이익,4824105984,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,영업이익,3348741161,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,영업이익,-4492911539,69918525879.7,97163663127
00267881,보성파워텍,006910,2024,당기순이익(손실),5952224961,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,당기순이익(손실),4352089861,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,당기순이익(손실),-11114358714,69918525879.7,97163663127
00267881,보성파워텍,006910,2024,당기순이익(손실),5952224961,69918525879.7,97163663127
00267881,보성파워텍,006910,2023,당기순이익(손실),4352089861,69918525879.7,97163663127
00267881,보성파워텍,006910,2022,당기순이익(손실),-11114358714,69918525879.7,97163663127
00867098,티로보틱스,117730,2024,자산총계,106972896821,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,자산총계,132992565807,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,자산총계,87514857796,61383784737.0,106972896821
00867098,티로보틱스,117730,2024,부채총계,75532456040,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,부채총계,102291002029,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,부채총계,63376349954,61383784737.0,106972896821
00867098,티로보틱스,117730,2024,자본총계,31440440781,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,자본총계,30701563778,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,자본총계,24138507842,61383784737.0,106972896821
00867098,티로보틱스,117730,2024,매출액,60705396702,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,매출액,66716568313,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,매출액,56729389196,61383784737.0,106972896821
00867098,티로보틱스,117730,2024,영업이익,-7001978684,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,영업이익,-8210044979,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,영업이익,-2339634861,61383784737.0,106972896821
00867098,티로보틱스,117730,2024,당기순이익(손실),-790168243,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,당기순이익(손실),-49702180376,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,당기순이익(손실),-1312960041,61383784737.0,106972896821
00867098,티로보틱스,117730,2024,당기순이익(손실),-790168243,61383784737.0,106972896821
00867098,티로보틱스,117730,2023,당기순이익(손실),-49702180376,61383784737.0,106972896821
00867098,티로보틱스,117730,2022,당기순이익(손실),-1312960041,61383784737.0,106972896821
01058101,라파스,214260,2024,자산총계,76094755053,26263333389.0,76094755053
01058101,라파스,214260,2023,자산총계,100404606504,26263333389.0,76094755053
01058101,라파스,214260,2022,자산총계,96060186140,26263333389.0,76094755053
01058101,라파스,214260,2024,부채총계,44462976816,26263333389.0,76094755053
01058101,라파스,214260,2023,부채총계,68096348509,26263333389.0,76094755053
01058101,라파스,214260,2022,부채총계,52047237069,26263333389.0,76094755053
01058101,라파스,214260,2024,자본총계,31631778237,26263333389.0,76094755053
01058101,라파스,214260,2023,자본총계,32308257995,26263333389.0,76094755053
01058101,라파스,214260,2022,자본총계,44012949071,26263333389.0,76094755053
01058101,라파스,214260,2024,매출액,27215365204,26263333389.0,76094755053
01058101,라파스,214260,2023,매출액,27935888378,26263333389.0,76094755053
01058101,라파스,214260,2022,매출액,23638746585,26263333389.0,76094755053
01058101,라파스,214260,2024,영업이익,-3463000040,26263333389.0,76094755053
01058101,라파스,214260,2023,영업이익,-4050017651,26263333389.0,76094755053
01058101,라파스,214260,2022,영업이익,-6550026777,26263333389.0,76094755053
01058101,라파스,214260,2024,당기순이익(손실),-5799509037,26263333389.0,76094755053
01058101,라파스,214260,2023,당기순이익(손실),-9248213114,26263333389.0,76094755053
01058101,라파스,214260,2022,당기순이익(손실),-8627020406,26263333389.0,76094755053
01058101,라파스,214260,2024,당기순이익(손실),-5799509037,26263333389.0,76094755053
01058101,라파스,214260,2023,당기순이익(손실),-9248213114,26263333389.0,76094755053
01058101,라파스,214260,2022,당기순이익(손실),-8627020406,26263333389.0,76094755053
01213586,아이디피,332370,2024,자산총계,68271886730,42001132043.0,68271886730
01213586,아이디피,332370,2023,자산총계,57014726380,42001132043.0,68271886730
01213586,아이디피,332370,2022,자산총계,57686414495,42001132043.0,68271886730
01213586,아이디피,332370,2024,부채총계,5720182206,42001132043.0,68271886730
01213586,아이디피,332370,2023,부채총계,2590066110,42001132043.0,68271886730
01213586,아이디피,332370,2022,부채총계,6889343040,42001132043.0,68271886730
01213586,아이디피,332370,2024,자본총계,62551704524,42001132043.0,68271886730
01213586,아이디피,332370,2023,자본총계,54424660270,42001132043.0,68271886730
01213586,아이디피,332370,2022,자본총계,50797071455,42001132043.0,68271886730
01213586,아이디피,332370,2024,매출액,46525695543,42001132043.0,68271886730
01213586,아이디피,332370,2023,매출액,36366131477,42001132043.0,68271886730
01213586,아이디피,332370,2022,매출액,43111569109,42001132043.0,68271886730
01213586,아이디피,332370,2024,영업이익,11083090078,42001132043.0,68271886730
01213586,아이디피,332370,2023,영업이익,5531281025,42001132043.0,68271886730
01213586,아이디피,332370,2022,영업이익,12372966273,42001132043.0,68271886730
01213586,아이디피,332370,2024,당기순이익(손실),11515159250,42001132043.0,68271886730
01213586,아이디피,332370,2023,당기순이익(손실),6017003629,42001132043.0,68271886730
01213586,아이디피,332370,2022,당기순이익(손실),10375026000,42001132043.0,68271886730
01213586,아이디피,332370,2024,당기순이익(손실),11515159250,42001132043.0,68271886730
01213586,아이디피,332370,2023,당기순이익(손실),6017003629,42001132043.0,68271886730
01213586,아이디피,332370,2022,당기순이익(손실),10375026000,42001132043.0,68271886730
00552992,진매트릭스,109820,2024,자산총계,28458301302,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,자산총계,31353937319,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,자산총계,31902311804,10349275688.7,28458301302
00552992,진매트릭스,109820,2024,부채총계,9230964851,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,부채총계,8205695292,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,부채총계,7716614588,10349275688.7,28458301302
00552992,진매트릭스,109820,2024,자본총계,19227336451,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,자본총계,23148242027,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,자본총계,24185697216,10349275688.7,28458301302
00552992,진매트릭스,109820,2024,매출액,10018845652,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,매출액,9814502688,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,매출액,11214478726,10349275688.7,28458301302
00552992,진매트릭스,109820,2024,영업이익,-1641652319,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,영업이익,-2548038790,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,영업이익,-1522926015,10349275688.7,28458301302
00552992,진매트릭스,109820,2024,당기순이익(손실),-3748057576,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,당기순이익(손실),-894937562,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,당기순이익(손실),-8111332377,10349275688.7,28458301302
00552992,진매트릭스,109820,2024,당기순이익(손실),-3748057576,10349275688.7,28458301302
00552992,진매트릭스,109820,2023,당기순이익(손실),-894937562,10349275688.7,28458301302
00552992,진매트릭스,109820,2022,당기순이익(손실),-8111332377,10349275688.7,28458301302
00396925,엠로,058970,2024,자산총계,102419750769,67084231855.7,102419750769
00396925,엠로,058970,2023,자산총계,91604581424,67084231855.7,102419750769
00396925,엠로,058970,2022,자산총계,73671429749,67084231855.7,102419750769
00396925,엠로,058970,2024,부채총계,13426742981,67084231855.7,102419750769
00396925,엠로,058970,2023,부채총계,62748412113,67084231855.7,102419750769
00396925,엠로,058970,2022,부채총계,22706824214,67084231855.7,102419750769
00396925,엠로,058970,2024,자본총계,88993007788,67084231855.7,102419750769
00396925,엠로,058970,2023,자본총계,28856169311,67084231855.7,102419750769
00396925,엠로,058970,2022,자본총계,50964605535,67084231855.7,102419750769
00396925,엠로,058970,2024,매출액,79455970128,67084231855.7,102419750769
00396925,엠로,058970,2023,매출액,63173674058,67084231855.7,102419750769
00396925,엠로,058970,2022,매출액,58623051381,67084231855.7,102419750769
00396925,엠로,058970,2024,영업이익,8606497659,67084231855.7,102419750769
00396925,엠로,058970,2023,영업이익,4662825133,67084231855.7,102419750769
00396925,엠로,058970,2022,영업이익,6485396117,67084231855.7,102419750769
00396925,엠로,058970,2024,당기순이익(손실),18598488192,67084231855.7,102419750769
00396925,엠로,058970,2023,당기순이익(손실),-26454245481,67084231855.7,102419750769
00396925,엠로,058970,2022,당기순이익(손실),6584156830,67084231855.7,102419750769
00396925,엠로,058970,2024,당기순이익(손실),18598488192,67084231855.7,102419750769
00396925,엠로,058970,2023,당기순이익(손실),-26454245481,67084231855.7,102419750769
00396925,엠로,058970,2022,당기순이익(손실),6584156830,67084231855.7,102419750769
00411446,큐에스아이,066310,2024,자산총계,88543626839,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,자산총계,87730180857,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,자산총계,85988611688,20916609469.7,88543626839
00411446,큐에스아이,066310,2024,부채총계,4600959753,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,부채총계,5255229501,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,부채총계,4723669229,20916609469.7,88543626839
00411446,큐에스아이,066310,2024,자본총계,83942667086,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,자본총계,82474951356,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,자본총계,81264942459,20916609469.7,88543626839
00411446,큐에스아이,066310,2024,매출액,21363283641,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,매출액,18687093091,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,매출액,22699451677,20916609469.7,88543626839
00411446,큐에스아이,066310,2024,영업이익,1184535478,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,영업이익,-4243012697,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,영업이익,1845150544,20916609469.7,88543626839
00411446,큐에스아이,066310,2024,당기순이익(손실),3253438320,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,당기순이익(손실),2711545378,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,당기순이익(손실),7008373110,20916609469.7,88543626839
00411446,큐에스아이,066310,2024,당기순이익(손실),3253438320,20916609469.7,88543626839
00411446,큐에스아이,066310,2023,당기순이익(손실),2711545378,20916609469.7,88543626839
00411446,큐에스아이,066310,2022,당기순이익(손실),7008373110,20916609469.7,88543626839
01137295,프리시젼바이오,335810,2024,자산총계,52039023615,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,자산총계,62478116634,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,자산총계,59009538881,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2024,부채총계,26341377407,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,부채총계,30450657951,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,부채총계,25634437507,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2024,자본총계,25697646208,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,자본총계,32027458683,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,자본총계,33375101374,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2024,매출액,19134127922,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,매출액,20391168324,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,매출액,20458017811,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2024,영업이익,-5366154453,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,영업이익,-4810588506,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,영업이익,-4500034137,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2024,당기순이익(손실),-7305106423,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,당기순이익(손실),-4490309990,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,당기순이익(손실),-6805937708,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2024,당기순이익(손실),-7305106423,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2023,당기순이익(손실),-4490309990,19994438019.0,52039023615
01137295,프리시젼바이오,335810,2022,당기순이익(손실),-6805937708,19994438019.0,52039023615
00532129,영림원소프트랩,060850,2024,자산총계,68405556822,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,자산총계,58979409604,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,자산총계,61368012753,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2024,부채총계,20489490852,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,부채총계,14521112308,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,부채총계,17632335848,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2024,자본총계,47916065970,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,자본총계,44458297296,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,자본총계,43735676905,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2024,매출액,62553419730,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,매출액,55510670316,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,매출액,57528932353,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2024,영업이익,2221478070,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,영업이익,2890955672,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,영업이익,6412757370,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2024,당기순이익(손실),3279507418,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,당기순이익(손실),3768556802,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,당기순이익(손실),7149287011,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2024,당기순이익(손실),3279507418,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2023,당기순이익(손실),3768556802,58531007466.3,68405556822
00532129,영림원소프트랩,060850,2022,당기순이익(손실),7149287011,58531007466.3,68405556822
00442048,아바텍,149950,2024,자산총계,154668851604,77833627417.3,154668851604
00442048,아바텍,149950,2023,자산총계,150203353465,77833627417.3,154668851604
00442048,아바텍,149950,2022,자산총계,149885300399,77833627417.3,154668851604
00442048,아바텍,149950,2024,부채총계,9463511764,77833627417.3,154668851604
00442048,아바텍,149950,2023,부채총계,7808788601,77833627417.3,154668851604
00442048,아바텍,149950,2022,부채총계,13129609353,77833627417.3,154668851604
00442048,아바텍,149950,2024,자본총계,145205339840,77833627417.3,154668851604
00442048,아바텍,149950,2023,자본총계,142394564864,77833627417.3,154668851604
00442048,아바텍,149950,2022,자본총계,136755691046,77833627417.3,154668851604
00442048,아바텍,149950,2024,매출액,84545739299,77833627417.3,154668851604
00442048,아바텍,149950,2023,매출액,75771249556,77833627417.3,154668851604
00442048,아바텍,149950,2022,매출액,73183893397,77833627417.3,154668851604
00442048,아바텍,149950,2024,영업이익,5797381978,77833627417.3,154668851604
00442048,아바텍,149950,2023,영업이익,2199978697,77833627417.3,154668851604
00442048,아바텍,149950,2022,영업이익,-5351206969,77833627417.3,154668851604
00442048,아바텍,149950,2024,당기순이익(손실),8896383643,77833627417.3,154668851604
00442048,아바텍,149950,2023,당기순이익(손실),4800902670,77833627417.3,154668851604
00442048,아바텍,149950,2022,당기순이익(손실),-4320494730,77833627417.3,154668851604
00442048,아바텍,149950,2024,당기순이익(손실),8896383643,77833627417.3,154668851604
00442048,아바텍,149950,2023,당기순이익(손실),4800902670,77833627417.3,154668851604
00442048,아바텍,149950,2022,당기순이익(손실),-4320494730,77833627417.3,154668851604
00530121,디에스케이,109740,2024,자산총계,166375589033,47457575247.3,166375589033
00530121,디에스케이,109740,2023,자산총계,170869627085,47457575247.3,166375589033
00530121,디에스케이,109740,2022,자산총계,193828719857,47457575247.3,166375589033
00530121,디에스케이,109740,2024,부채총계,32926880491,47457575247.3,166375589033
00530121,디에스케이,109740,2023,부채총계,21340056984,47457575247.3,166375589033
00530121,디에스케이,109740,2022,부채총계,46773467226,47457575247.3,166375589033
00530121,디에스케이,109740,2024,자본총계,133448708542,47457575247.3,166375589033
00530121,디에스케이,109740,2023,자본총계,149529570101,47457575247.3,166375589033
00530121,디에스케이,109740,2022,자본총계,147055252631,47457575247.3,166375589033
00530121,디에스케이,109740,2024,매출액,22640427894,47457575247.3,166375589033
00530121,디에스케이,109740,2023,매출액,71500309073,47457575247.3,166375589033
00530121,디에스케이,109740,2022,매출액,48231988775,47457575247.3,166375589033
00530121,디에스케이,109740,2024,영업이익,-19700154271,47457575247.3,166375589033
00530121,디에스케이,109740,2023,영업이익,-9707377173,47457575247.3,166375589033
00530121,디에스케이,109740,2022,영업이익,-13124132223,47457575247.3,166375589033
00530121,디에스케이,109740,2024,당기순이익(손실),-11421875330,47457575247.3,166375589033
00530121,디에스케이,109740,2023,당기순이익(손실),3575821124,47457575247.3,166375589033
00530121,디에스케이,109740,2022,당기순이익(손실),-9618652931,47457575247.3,166375589033
00530121,디에스케이,109740,2024,당기순이익(손실),-11421875330,47457575247.3,166375589033
